genre;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
dance and electronica;Roy Montgomery;No She Never Made It To Japan;-24,929;87,16;5;2;0;61,57016;25,81859596;-92,63050505;69,12977778;4,231383838;57,69869697;-26,2459697;-30,53589899;8,810909091;-22,60527273;-2,993353535;1,941323232;-39,39062626;69,77606626;4954,50342;2532,331684;811,6168672;932,8176899;220,1038224;747,5730184;407,7006718;482,0025023;166,4432197;100,5232166;453,3802526
dance and electronica;Roy Montgomery;Algeria 7;-18,478;101,917;4;0;1;307,1473;37,45578689;-29,48983607;167,6971239;34,65133333;-1,245027322;-14,31204007;-9,747910747;-0,642408015;4,263464481;-2,274030965;5,711677596;-0,414007286;35,28893153;1332,190999;1181,438237;629,2182775;634,5056692;127,2342024;506,7403732;207,4971619;213,6957658;110,1978489;81,41545851;295,7844436
dance and electronica;Roy Montgomery;Catherine At Aldeburgh;-17,538;113,061;1;7;1;204,77342;37,78912987;-53,58405009;37,67183673;-11,19902412;-51,47832096;-12,85836735;-30,6006475;-14,16320965;40,32168831;5,525853432;3,593276438;12,86965677;48,71898629;1049,600638;393,8517415;181,5308092;538,5562666;117,6960141;171,7623739;144,2705999;427,6563499;105,0066994;45,17636103;169,7672987
dance and electronica;Roy Montgomery;A Little Soundtrack (For Epic);-13,321;139,064;4;6;1;166,76526;43,69946909;-90,49603273;137,1593782;26,9074;-6,179472727;-23,89857455;16,24818182;4,527581818;4,351745455;-0,703541818;8,183763636;17,38449818;13,51033701;940,1829405;528,6597934;484,5856498;259,5273528;72,95974246;172,6494237;165,979518;81,17195159;57,22945352;111,291958;74,33766928
dance and electronica;Roy Montgomery;In Our Own Time;-15,604;109,288;5;5;1;335,04608;40,38005018;-12,42888798;15,74144457;-14,59748541;-57,76391599;-12,77384481;-17,2046196;-9,68735706;6,135726954;-3,59545741;-0,019697783;9,090624271;26,18847874;863,614542;536,0316921;241,1813086;500,0051608;170,2175529;279,602187;174,3938864;193,8192417;107,9619127;60,57902763;153,1506613
dance and electronica;Roy Montgomery;In Another Time;-16,901;112,106;1;5;1;145,71057;35,45580453;-13,28942493;48,6800085;-4,718161473;-47,40524079;-10,96508215;-13,14347026;-8,006311615;-2,874280453;-10,71612465;3,603555241;18,6589745;93,83664545;826,4012732;478,5306763;193,6911282;527,4426326;131,8585455;201,5264884;136,7847218;184,5951632;93,87298806;43,13086334;129,0530094
dance and electronica;Roy Montgomery;And Now The Rain Sounds Like Life Is Falling Down Through It;-28,304;189,663;5;0;0;91,03628;24,72670863;-23,08108633;0,952197842;-29,59721223;27,66609353;-18,07326978;-122,4013597;-22,99005396;14,64246403;6,646478417;0,489967626;-54,21431655;53,24200929;1064,175147;498,7913676;249,2657128;635,7803322;213,0099576;913,4340499;320,3568469;366,2782252;75,34412895;57,87374399;192,3215135
dance and electronica;Roy Montgomery;Ill At Home;-11,71;104,519;4;5;1;675,082;41,59077491;34,41443607;8,126711716;-4,949345649;-18,94491492;-27,93005396;2,724728731;19,93418036;21,88512591;19,17587214;-3,175273213;4,661223627;41,65409822;3686,074474;971,9486753;427,4287495;462,9997466;311,7888056;403,7995116;265,9268375;323,1992891;188,7354361;85,53070897;296,9236481
dance and electronica;Roy Montgomery;The Small Sleeper (For Jack);-26,116;92,21;4;11;1;178,20689;27,41686017;-85,10601271;63,05616102;15,04211441;89,7567161;-16,13688136;-63,87813136;-18,95507839;-11,60707627;-11,28908898;15,13857415;20,32524576;37,26222292;3406,096589;1747,857069;590,4218534;527,625407;489,4479697;360,3761276;723,383182;402,9330232;219,8447854;182,9624683;232,9705415
dance and electronica;Roy Montgomery;London Is Swinging By His Neck;-15,52;60,87;4;10;1;276,58404;38,55329757;-9,635160448;44,63168563;3,144371269;-8,621229478;-18,72903918;8,582344216;-9,741971082;6,598240672;-8,306804104;-0,273884328;0,421778918;22,4919074;2992,975343;685,5032266;543,7937042;597,4345899;360,8274685;221,5172434;612,2484745;343,0805508;370,000216;124,0195951;235,3706025
dance and electronica;love like blood;Odyssee;-22,874;129,451;7;9;0;98,79465;31,45106667;-102,6857867;-3,862764444;-28,63996;-62,14353778;-18,16756889;-30,77948;-4,372848889;36,03560889;13,14876444;0,125724444;4,507546667;32,18429132;2943,55842;2712,243633;982,6497442;1196,515447;229,1425257;1334,777162;211,0383446;488,7214712;82,35101343;76,03614812;455,8651984
dance and electronica;Roy Montgomery;Downtown To Vesuvio;-24,654;192,928;1;1;0;83,30404;31,31453947;-254,544114;-19,81814254;-21,96388596;5,061618421;-28,353625;20,41499781;14,97785526;-26,97709649;-8,896620614;-3,086339912;-15,36934211;7,585582336;899,2428654;982,8382069;471,9197617;480,2683023;283,1425954;161,4319296;140,8367158;150,580597;79,71707559;56,63252755;279,8576882
dance and electronica;Roy Montgomery;The Barracuda Sequence;-23,444;24,629;1;4;1;107,15383;30,51228794;-204,0681089;-6,079120623;-20,78015953;2,684871595;-30,06542802;11,34562646;6,896357977;-16,64180156;-9,504902724;1,655743191;-2,613910506;22,99103176;2218,184649;2231,087561;523,7829969;537,341594;369,3997349;549,7534513;232,8584789;286,1964293;111,7301549;77,20641109;185,8181482
dance and electronica;Roy Montgomery;Escape Velocity;-19,586;108,969;4;9;0;299,04934;33,94097851;-196,6571842;39,58793347;-6,233877175;12,57937359;-25,33750563;-0,332550665;1,017828045;23,36946366;3,497509724;5,27824565;16,34422109;45,79472696;2007,005719;5265,935674;652,774183;699,0047414;183,090986;376,5651262;168,5764554;1080,576214;86,37492202;65,73887734;231,5215463
dance and electronica;Roy Montgomery;Rain Receding;-18,91;110,541;4;6;1;283,08853;37,33276161;-228,0130038;76,88866123;11,48998494;14,05519699;-28,77677792;26,80096236;3,666976161;-14,06059849;-13,65697616;8,207503137;4,887657466;18,4139483;784,7835822;551,8746044;298,4168582;656,5788318;169,3718067;137,4062666;150,0410442;165,3243213;58,57015894;41,0768321;89,79500614
dance and electronica;Roy Montgomery;Winding It Out On The High Country;-11,094;176,015;3;4;0;265,82159;45,70337383;-74,51896262;37,53587227;-7,80970405;12,51681308;-22,79416199;-4,662439252;-4,160140187;4,525309969;-5,477485981;2,30532243;-1,537554517;9,611429863;2500,994579;280,6044829;480,1043004;624,4471473;236,284767;79,77364252;186,4549969;128,7129304;93,57081403;59,56572461;54,89789247
dance and electronica;Roy Montgomery;Rainshadow Near Christchurch;-22,826;120,088;3;11;1;306,05016;33,61590848;-250,2566674;37,15699554;-15,64544196;10,42769643;-29,07179688;-9,293517857;3,484921875;-23,84353795;-10,06961161;4,252287946;-17,22540848;13,56061243;983,7662731;2541,588158;475,3744495;1282,336944;111,9000542;249,1268894;106,7726422;402,5749466;65,7379661;72,07033361;222,4711353
dance and electronica;Roy Montgomery;Twilight Conversation;-25,033;76,264;1;4;1;604,96934;28,20785666;-220,2503156;-23,88874674;-31,92343626;17,89764476;-25,19073824;-3,005990368;11,0731932;-31,9770153;-8,719950708;-1,269949009;-9,901973371;22,50782977;1207,648277;3942,156912;1375,693096;1488,035438;476,2099205;702,3554436;149,3454594;617,6819808;131,2860977;155,0679338;725,9656181
dance and electronica;Roy Montgomery;Along The Main Divide;-17,141;154,069;4;1;0;206,18404;37,79453034;-141,6639024;51,93923219;7,355511873;-1,83471504;-3,916208443;12,52995515;-10,24543536;-12,76983905;-20,02232454;-2,211248021;3,944211082;13,87604007;1199,656652;419,0936899;573,9343775;207,1619283;383,2298623;127,0427138;214,7545964;157,0467707;109,5716053;112,7073007;74,37559643
dance and electronica;Roy Montgomery;Nor'Wester Head-On/The Last Kakapo Dreams Of Flying;-21,712;100,415;4;10;1;421,79873;33,86787097;-212,4661202;3,08848607;-12,38467889;-14,50538856;-23,41750293;28,49974633;3,568870235;-8,777973607;-7,927890029;0,32154912;8,141846041;23,80711765;1561,563428;579,3349836;288,8753203;350,8155792;300,8558704;200,7521582;94,77511173;224,7271812;55,49497509;55,32438338;217,0419098
dance and electronica;Roy Montgomery;The Road To Diamond Harbour;-11,971;235,813;4;9;1;296,64608;45,47514815;-64,80991204;36,63493056;-18,73749074;4,062884259;-28,92642593;-17,26231019;-2,701078704;17,10255556;2,855097222;4,393976852;9,003300926;22,26165635;358,2180577;130,6975603;210,354357;105,1930199;204,9245217;60,89627627;36,80123456;33,61142536;33,46944625;52,00294794;39,45509778
dance and electronica;Roy Montgomery;For The Mortified;-17,239;97,67;4;10;1;272,56118;37,10064486;-128,9288061;25,67504439;-20,96810981;-33,83710748;-24,95923598;-27,6188715;-2,727273364;18,20182009;4,739705607;5,816971963;7,873175234;81,49064986;1244,468325;2747,934397;369,5803045;1322,835718;129,0713583;144,7932979;76,5961279;331,6326475;37,3013923;37,39021741;157,2700098
dance and electronica;Roy Montgomery;For The Intense;-10,943;169,166;4;9;1;501,21098;45,96966489;89,17925;13,36764628;-16,39577793;-24,65846543;-23,60086303;-18,67688032;-7,126056516;1,624910239;-1,337444149;1,352923537;20,6596988;9,355439229;418,5997011;976,7509119;254,9524844;273,8157652;138,0862255;184,5733824;187,5834501;104,190491;124,7218359;53,30403089;107,7402302
dance and electronica;Roy Montgomery;For A Small Blue Orb;-11,905;110,425;3;4;1;994,61179;44,15193804;-10,47015666;88,87427995;10,64397617;-44,70382396;-15,83319987;9,821312361;0,733210995;-5,848645377;-6,534567207;5,194899905;12,62434382;13,46165062;1566,317573;535,8115805;174,0751387;249,7929008;98,93071489;283,1847907;129,3914276;113,8108435;108,6609608;47,16237219;144,5991156
dance and electronica;Roy Montgomery;For The Imperiled;-24,134;147,565;1;3;0;261,66812;31,51667596;-241,9646725;-32,00093031;-26,75658188;-7,0289036;-29,93662253;-8,160147503;4,064017422;-4,883051103;-0,891782811;-1,375149826;-16,01368177;26,7365274;2069,694461;566,8116241;300,0427373;623,4040066;201,2276344;138,2185924;70,87271401;168,7481997;43,83329305;60,59258234;145,9801461
dance and electronica;Roy Montgomery;For The Disoriented;-12,358;151,709;4;3;0;254,77179;43,68592233;-8,667840777;12,07367573;-28,13290097;-58,47315146;-20,20225243;-46,82051456;-6,138052427;7,395299029;6,311186408;2,456266019;-4,45503301;46,81159326;493,5958879;179,7693237;111,7823733;242,2920993;70,55835123;171,3151003;72,7629799;243,2697105;52,87804291;31,29052282;228,2466201
dance and electronica;K7;Move It Like This (LP Version);-9,191;81,665;7;0;1;221,72689;44,14531927;4,611415051;-30,64610718;-14,7318016;26,12236716;-11,22425314;-5,551586089;0,085659065;4,585493729;-1,506344356;-3,207068415;-2,69599772;26,75115004;1485,256429;2028,595643;1631,71324;702,4268284;1055,580313;409,3554074;397,0658885;277,3531291;227,2251685;258,2359632;289,7675499
dance and electronica;K7;Move It Like This (Alternative Mix);-9,249;106,068;5;7;1;324,98893;42,96719387;59,40901932;-39,02020187;5,767495003;16,5635523;-6,39135976;8,24041439;1,451309793;14,78292472;16,6937475;0,295150566;3,730039307;17,35020355;2336,377293;2946,91932;1683,088005;1048,516571;1511,938191;960,5093393;722,9809526;424,9835424;488,6688266;329,9027287;278,3664705
dance and electronica;K7;Let's Bang (LP Version);-5,911;119,983;4;1;1;299,20608;47,27459631;51,24875989;-23,55663918;-3,412145119;12,57047889;-6,561391821;1,240228892;13,11061741;6,142685356;10,1004591;0,31001847;9,893128628;13,6294949;991,1600593;973,8410742;1104,925882;781,2041857;1113,124905;648,6712654;287,9357074;239,0689017;243,3924483;228,012008;188,764402
dance and electronica;K7;A Little Help From My Friends (LP Version);-6,704;108,654;4;5;0;244,03546;45,41429572;34,74954231;-28,66072702;-1,806462238;23,41828298;-3,601600546;-3,070569609;12,66303003;7,448062784;4,223101001;-0,238460419;2,686245678;10,61235724;1173,573583;1845,455977;1417,110507;719,9871522;1174,714751;597,284149;445,4972328;457,8689495;283,1704092;387,175943;265,6570791
dance and electronica;K7;Come Baby Come (LP Version);-7,257;106,102;4;6;0;239,72526;45,77925996;34,53276993;-13,89037409;-0,320466486;8,19042663;5,394033514;9,361306159;11,31581975;1,859230978;4,52884692;-8,428468297;-2,246201993;11,401321;945,3279419;1791,209047;1787,146518;824,6293655;980,4790169;967,3088568;396,690974;568,3091681;292,2910346;453,3236275;235,7112
dance and electronica;K7;I Love To Turn You On (Zunga Zeng) (LP Version);-9,157;82,998;3;1;1;273,00526;43,33891332;50,26324313;-44,30017054;-1,315497533;16,9583587;-0,248363636;-6,452108527;13,54418464;14,41594856;16,51662086;-5,434221283;3,763777308;14,02259622;1918,039056;1623,549378;2060,332004;973,9560391;1970,776259;727,6946971;635,9344238;383,0445885;370,6832894;605,1450848;277,4263548
dance and electronica;K7;Beep Me (LP Version);-6,609;115,084;4;7;0;224,49587;46,42838547;39,45357263;-23,00651304;-5,554198324;13,98399348;-18,23202235;-17,00271508;6,533585661;9,430038175;6,248540968;3,904276536;-0,840756052;16,2321603;1313,13405;1331,834362;1333,57371;821,1110632;815,4758517;558,5183556;492,5500531;390,3613081;237,6462911;300,6370546;271,6184715
dance and electronica;K7;Hotel Motel (LP Version);-7,193;114,926;4;7;1;221,64853;45,96322791;34,54573795;-17,95558735;-10,73139157;12,96506225;-8,511291165;5,835035141;7,303829317;11,34912952;11,50255723;-2,392818273;3,759044177;17,45203933;1230,02283;1826,662332;1205,561775;765,0264273;1102,868871;585,4698691;367,0541472;288,7336969;261,7697059;336,3749925;213,8196928
dance and electronica;K7;Hi De Ho (LP Version);-6,786;98,102;4;11;0;276,97587;47,0264143;32,456598;-7,296919293;-1,62906226;24,1229239;-7,78537279;2,09636741;6,751524212;7,15822598;5,652087625;-0,458421983;-0,605746349;14,51690053;979,8325139;2731,525006;1396,610642;810,6267071;1095,231384;709,5636115;348,6817736;437,8788095;202,8434301;301,827452;302,2651934
dance and electronica;K7;I'll Make You Feel Good (Extended Version);-6,769;235,981;7;8;1;296,14975;45,66502074;49,76705684;-40,78976498;-3,847898618;16,65085561;-3,118960061;-1,28306298;17,57773733;-1,84925192;8,467277266;1,161355607;12,14630261;22,34693375;1136,678525;2798,027055;1631,332618;907,4745793;1269,006138;524,7130371;403,7491355;450,5085944;259,085962;516,770038;216,4299754
dance and electronica;K7;Body Rock (LP Version);-5,351;119,114;4;0;1;304,45669;47,66098275;46,11156805;-32,75201278;5,014460064;34,03251502;-14,24399489;-2,473942492;7,47267476;17,17692843;8,122012141;4,668571885;4,479472204;19,37930899;955,859347;1544,502451;1236,260697;639,3921902;964,4359307;643,1338593;423,3908774;318,3325726;247,4081797;277,3119511;177,9956926
dance and electronica;K7;Come Baby Come (Remastered Extended Version);-4,412;106,121;4;6;0;314,72281;48,31783685;40,87953938;6,904127989;15,20631716;-8,485774965;8,80261744;13,45772293;13,93555063;2,332682138;6,046410689;-7,784114627;-3,426644163;33,65705406;2242,68093;2764,499942;1716,02816;891,278035;1049,797766;873,1155726;472,3606314;571,5583523;325,8228147;504,6889875;244,4838285
dance and electronica;K7;Zunga Zeng (Top Dog Edit);-6,382;130,013;4;5;0;229,95546;49,53270283;55,07682796;52,27271945;24,63890518;12,9520567;-15,84891691;15,61234702;6,460999022;-3,80100391;6,015185728;7,060147605;9,934021505;13,85940538;2034,556939;1745,557004;484,7153449;749,122681;538,1956691;601,1746406;306,1164554;260,2360878;252,8655204;156,9059676;338,9033842
dance and electronica;Funk D'Void;Bad Coffee;-8,171;139,875;4;6;0;383,50322;44,89838669;77,49997154;-49,65186382;19,47869309;12,26175457;-4,832447663;16,38801931;15,20701677;3,383380081;20,39048374;-1,343544715;-1,110174289;28,48036105;6337,226317;2278,966251;2155,559001;844,4703071;1683,25316;467,4656068;873,4336178;309,7253068;345,2035855;368,9862048;291,7782572
dance and electronica;Funk D'Void;Bad Coffee (Slam No sugar Mix mix);-14,751;134,162;4;11;1;441,12934;37,38831858;87,0200848;-68,41201824;15,41471959;-28,89898412;-11,76606216;-3,819301014;3,199024662;-12,50385946;14,809425;1,096455405;5,219183446;19,04530362;3570,048165;1832,920777;1729,873504;449,880231;1519,323528;532,611914;754,5457234;183,1442956;404,4907921;374,339948;644,837151
dance and electronica;Funk D'Void;Barnabeats (Octave One Mix);-6,475;131,026;4;10;0;383,52934;44,05286044;94,03724677;-23,35508564;87,26338848;-52,21659088;8,580799137;18,11904868;8,554152187;-5,820120148;6,314434073;4,083044362;-0,303374615;10,43230078;3629,100614;2186,104719;994,2300989;2215,100684;1048,931184;1181,549862;467,5580823;240,3075098;365,1448536;385,5648222;188,2870724
dance and electronica;Funk D'Void;Desperado;-8,197;207,548;5;1;0;394,34404;44,51038752;49,29105356;-82,67480578;-1,557069865;20,7928803;-36,41131113;6,110561714;11,00144853;0,782841639;14,67007965;2,935061015;0,072858873;20,95390293;1579,057519;2634,155549;2026,56532;890,1818457;1073,349571;497,7159377;783,0108755;229,4472698;380,6840975;180,4641562;117,7875732
dance and electronica;Funk D'Void;Diabla (Kevin Saunderson Mix);-6,809;137,833;4;0;0;451,47383;46,18889589;33,79823699;-42,01519534;17,08788002;1,017535449;-27,51002578;13,56845612;-13,04974665;4,199450669;9,786401091;4,059949926;10,8800466;12,92652092;1281,993246;692,8181847;1367,138763;190,4308577;770,1189589;398,4961259;285,6012714;92,879099;243,430216;189,4174624;95,77666942
dance and electronica;Funk D'Void;Diabla (Kevin Saunderson Remix);-6,811;137,824;4;0;0;453,45914;46,20154532;33,64120753;-41,97370035;17,42043091;0,867294205;-28,81583061;13,39408866;-13,02022883;4,008503715;9,750144131;3,471080238;11,03136206;12,94797144;1274,430993;686,1478343;1418,074565;193,5420267;685,5553827;398,0188793;290,5724099;91,3983217;241,4216171;173,3566286;94,15320857
dance and electronica;Funk D'Void;Diabla (The Hacker Mix);-7,011;129,867;4;10;0;450,69016;40,68760935;46,10708957;-43,24457554;81,59178885;12,91569101;-6,200435612;4,955499281;-6,343889928;-14,9771018;8,091971942;16,40098201;-6,24462482;43,53700636;4617,625144;3546,332797;3269,003371;1640,381434;2242,675213;1020,936249;1066,667077;488,7600293;870,0949906;704,7882587;249,7510843
dance and electronica;Funk D'Void;Barnabeats (Marco Cannata Project Mix);-7,701;138,986;4;1;1;369,65832;44,79453592;73,30509768;-24,12212999;35,46852452;10,58160851;-24,3841775;18,5865477;15,05761916;17,92837818;14,63091714;-2,875198024;-7,287542379;16,02256964;4071,87697;1864,929013;1405,233489;778,1404266;1075,359799;659,1678521;405,9942114;194,1926361;229,0902515;255,0549496;109,8167693
dance and electronica;Funk D'Void;Diabla (Samuel L Sessions Juice Mix);-7,348;137,985;4;6;1;364,48608;46,37984454;67,54512656;-21,94931888;-2,345074738;-25,72828102;-13,45062531;3,285491281;-5,147934728;-0,154390135;4,478028401;1,856773293;0,241211759;9,436176759;2403,420274;1675,106668;2194,778804;880,1220323;772,6549411;952,2170087;367,2998792;169,1508243;517,6522276;279,9590995;261,1421649
dance and electronica;Funk D'Void;Diabla (The Hacker Remix);-6,999;129,865;4;10;0;450,69016;40,70334259;46,25116769;-43,36702452;81,76298666;13,14312694;-5,687501262;5,103791922;-6,328345114;-15,0552784;8,268842409;16,75459863;-6,307776055;43,30084521;4611,084847;3552,723016;3319,760728;1635,497682;2127,210378;1018,596365;1077,623281;493,5266766;869,6749299;714,2448665;248,4077342
dance and electronica;Funk D'Void;Nineteen Ninety-Two;-6,201;189,559;5;11;0;460,66893;48,18462614;60,34452402;29,29374167;22,98828732;32,82592644;-20,24270013;17,51800216;5,706023367;-15,79917309;3,307912592;3,378690177;4,259512765;22,5899526;6709,764052;4612,018414;1029,20581;1658,737245;542,1336242;410,2364637;409,1075558;374,4751908;300,4411412;166,0935399;170,293886
dance and electronica;Funk D'Void;Odessa;-9,679;132,221;1;1;1;112,56118;45,55395067;12,43303139;-3,47009417;-21,23041704;-2,158892377;-32,71546637;-9,673869955;8,291237668;-17,81077578;1,225556054;4,05358296;6,342807175;56,49504506;773,8081827;650,4687777;200,269043;416,908342;167,6974062;274,0498461;117,8969167;260,1538556;81,05805102;44,5811621;100,2501237
dance and electronica;Funk D'Void;The Loquita;-9,268;130,945;4;8;0;390,32118;45,61133173;22,19460783;-38,3743853;-14,82504739;12,33084684;-33,75511882;-0,912256181;-9,199224588;1,835631868;-4,978026786;5,542372253;15,87016964;20,73485562;4471,127661;2040,785326;732,9809432;1130,105288;494,4217377;431,8360676;584,507403;235,8919639;201,5885324;162,6083443;138,6843587
dance and electronica;Funk D' Void;Jack Me Off (Original Edit);-4,658;0;3;7;1;425,7171;48,57880008;79,74847314;-40,47939563;38,63609632;20,1323749;-11,64029279;7,50093208;15,02654375;6,851329624;19,34226286;2,298981581;10,82351919;15,42580622;6122,389556;1572,552561;2258,568886;966,3169865;1353,819002;498,8771884;824,6396917;260,4523789;405,0257295;389,6684335;194,3406965
dance and electronica;Funk D'Void Vs Chicco Secci;Emotional Content (Vince Watson Re-Construction);-8,537;132,964;4;1;0;552,95955;45,06659549;91,45266165;-45,13946647;4,499452331;40,36058857;-29,11193654;-11,73062105;-8,892939549;-3,42721594;3,228231278;7,530037895;1,873701353;20,66129957;3391,436476;3399,964451;715,082456;2445,872525;688,0403925;1153,833688;350,7676505;637,2927098;230,6558457;211,2944308;378,8668528
dance and electronica;Funk D'Void Vs Chicco Secci;Emotional content (Original);-9,983;129,527;4;11;0;491,78077;42,87425529;6,744383598;-33,88843166;4,46087522;26,07216226;-21,68983201;-10,44092549;-2,995835538;3,074696208;-2,247528219;6,761072751;2,899161817;40,38342074;4213,768474;2789,37563;1127,636707;1197,584421;672,6466431;746,7838823;396,8741087;416,946509;289,921143;179,0341338;277,5924222
dance and electronica;Funk D'Void Vs Chicco Secci;Emotional content (Atmo Mix);-9,924;130,027;4;8;1;440,65914;42,96936148;-9,401538882;-16,3369921;11,27139672;12,86090583;-26,82203827;19,34035601;-2,556936209;-8,455016403;-8,942500608;5,693555893;-4,743542527;50,7800632;7999,816099;4058,16502;1026,835279;1624,397663;775,9955723;957,4543561;454,4502821;457,8267059;273,6274816;162,9493484;291,720766
dance and electronica;Funk D'Void Vs Chicco Secci;Emotional content (Funk d'void Remix);-10,288;129,541;4;11;0;482,76853;42,59175265;6,541943463;-34,09107465;4,157452297;26,23103931;-21,27655919;-10,30523852;-2,924850707;3,13709629;-2,235499558;6,874595406;2,838207155;41,30188788;4167,517713;2806,163632;1129,659824;1203,376483;683,07923;742,2081887;394,9759176;409,5605378;308,0003788;180,1217825;278,3885442
dance and electronica;Funk D'Void;Herbie On Rhodes (Sounds Like Pooley Mix);-10,276;123,969;4;0;1;564,21832;40,95509229;55,45291312;-5,760969236;28,60817208;26,05165754;-1,605959094;-5,650439486;-2,689525693;-8,835753212;5,5846714;0,264128465;-0,528482421;46,42392026;4870,26019;4288,477596;3357,805777;1393,302036;1235,13055;588,4710204;1185,985527;246,8902639;434,7540286;693,3427203;290,298294
dance and electronica;Funk D'Void;Herbie On Rhodes (Pooley Thats A Short Mix);-8,918;248,094;3;0;1;343,82322;42,71797787;89,7021549;-22,20701528;16,72381296;23,52144626;-0,521946259;-14,22924605;-1,746002107;-2,13183509;6,472632244;0,434614858;0,635429926;19,44055164;6043,093385;3366,215101;1853,030076;1554,574347;1029,723282;680,7815058;1320,828537;366,8439029;709,8839607;591,7912576;471,8682646
dance and electronica;Funk D'Void;Herbie On Rhodes;-8,132;239,757;4;6;0;365,7922;44,42190692;125,2666988;-43,72059652;7,149224668;-15,73280193;-9,834872994;6,478324163;6,768307199;11,10907244;12,06975745;-6,188337918;-0,576433287;13,96266932;1960,722831;1529,512217;1156,701188;909,1617861;1484,247808;698,9435009;582,4161978;293,696977;439,7751694;228,8917818;215,2009307
dance and electronica;Funk D'Void;Thank You;-9,252;136,954;4;7;1;413,41342;44,44891364;56,8682798;-25,90240707;5,328691414;27,55193535;-25,74014394;11,97402475;1,444860101;6,883409596;1,56424899;4,894286364;5,16109798;11,84159127;3666,048546;1965,722536;963,4946088;1460,116982;698,5476607;722,4543543;761,5988371;582,5979607;365,2217477;202,0820191;261,4704112
dance and electronica;Funk D'Void;Thank You Slowly;-8,622;153,933;5;3;0;428,9824;44,94539468;50,38263106;15,9779674;16,86762162;47,91968426;-32,34136465;11,75163192;3,892242385;-10,75585199;-0,568079794;9,801755899;20,48122094;25,31726898;4477,21213;3748,256807;1114,117516;1704,37821;526,9954439;1214,763439;409,3060407;422,4485637;247,6769597;161,0820923;547,7197916
dance and electronica;Funk D'Void;Lucky Strike (Envoy Mix);-6,768;130,901;4;0;1;494,31465;48,03624921;52,06566369;-5,395847849;13,16478332;20,66445278;-14,44516999;5,751066632;-14,42923137;2,892634313;-0,262790661;1,581273872;8,802880378;7,297664001;2361,382933;1078,078914;1434,255515;635,7156313;608,6133843;414,6498295;704,986498;230,3872455;371,7793338;228,7048308;133,2163051
dance and electronica;Funk D'Void;Bossa Bitch;-10,712;129,897;4;1;1;370,31138;41,8854526;140,8431405;-30,01748166;17,81233969;-4,491182468;-17,67656265;10,16782944;17,39420724;13,64308623;14,4246989;-0,560125298;4,763926155;28,64663807;3751,357065;3561,092215;1509,460783;1596,171887;1106,445311;1049,220137;724,9309647;333,9293464;310,8198642;186,6300599;291,605591
dance and electronica;Funk D'Void;Lucky Strike (Funks '98 Mix);-2,91;138,109;4;3;0;491,93751;51,7163682;60,15390656;-23,64922908;7,506286611;30,9705007;-23,41838145;6,434799512;6,17299198;-0,082726639;12,52985669;-2,01463424;16,0296304;16,7235554;5131,763398;1111,641176;1383,355551;755,3254379;870,003736;508,8453777;794,3066158;166,3131431;387,4160634;229,2172158;148,8248914
dance and electronica;Funk D'Void;Blood (Andy Catro Remix);-5,653;127;4;6;0;385,59302;47,3706338;37,01149615;-14,83852337;29,78780329;-3,128560863;-8,942714946;16,58555624;-6,596992296;-6,636300462;0,57549923;6,698546482;2,565912173;27,80272755;6474,964765;3184,86858;1122,595457;1261,241883;1441,017566;566,7059361;882,1889843;478,7127084;695,560342;320,5702746;169,578464
dance and electronica;Funk D'Void;Diabla (Heavenly Mix Edit);-5,934;131,808;4;2;0;230,1122;48,92004294;53,25344746;-14,93712881;-3,78599096;6,542293785;-23,18030508;-10,18665311;-6,634308475;7,002073446;1,36360565;4,149935593;9,899789831;21,07115055;1864,8617;1237,004289;1026,147793;411,4451316;545,9467405;462,7392923;720,4748257;287,9931928;224,5201728;246,2467257;124,2123418
dance and electronica;Funk D'Void;Lovin' (Your Body Mix);-9,018;125,995;4;6;0;532,97587;41,10871478;23,06313918;-36,36703565;43,34117381;2,646910525;-6,23008399;16,36095578;-1,737502571;-10,99054645;-4,609757628;6,151419952;1,501174494;36,60067433;4634,823086;3423,051254;3162,696144;976,9706288;1441,388991;508,6516897;784,6630704;326,8590947;504,7824725;409,7556331;164,0990019
dance and electronica;Funk D'Void;Diabla;-7,615;137,936;4;6;1;306,99057;46,00466043;48,14817672;-4,088497587;2,415899276;-12,57038782;-13,45497407;12,35126236;-5,885278649;-0,202621834;-0,058919783;3,218507841;4,02258263;16,99150374;2085,503304;1475,299028;2000,167593;844,4883677;708,6820042;853,5104267;320,7847711;177,5818855;427,8170048;264,5574092;249,769567
dance and electronica;Funk D'Void;Soul Man;-11,311;143,886;4;6;0;446,77179;43,05634829;41,18265205;-17,31389886;11,07871004;11,55432724;-10,81981947;16,8562116;-5,221148084;1,768636175;-5,648048671;4,063062133;23,61183155;17,85197856;3712,174563;1657,714042;1046,523541;495,5093272;1002,165443;405,503235;491,0070223;233,6234045;373,7604886;194,0054775;240,4614422
